event_id,user_id,event_date,device,source,session_duration,feature_used,purchase_made,purchase_amount,is_after_update,is_problem_segment
10733,user_0476,2024-02-03,android,vk_ads,7.9,False,False,0.0,True,False
10734,user_0476,2024-02-04,android,vk_ads,5.4,True,False,0.0,True,False
10735,user_0476,2024-02-05,android,vk_ads,3.4,False,False,0.0,True,False
10736,user_0477,2024-01-23,ios,organic,5.9,False,False,0.0,False,False
10737,user_0477,2024-01-24,ios,organic,9.8,False,False,0.0,False,False
10738,user_0477,2024-01-25,ios,organic,11.9,False,False,0.0,False,False
10739,user_0477,2024-01-26,ios,organic,8.8,False,False,0.0,False,False
10740,user_0477,2024-01-27,ios,organic,10.1,True,False,0.0,False,False
10741,user_0477,2024-01-28,ios,organic,9.8,True,False,0.0,False,False
10742,user_0477,2024-01-29,ios,organic,12.3,True,False,0.0,False,False
10743,user_0477,2024-01-30,ios,organic,2.2,False,False,0.0,False,False
10744,user_0477,2024-01-31,ios,organic,10.0,True,False,0.0,False,False
10745,user_0477,2024-02-01,ios,organic,7.0,False,False,0.0,True,False
10746,user_0477,2024-02-02,ios,organic,2.3,False,False,0.0,True,False
10747,user_0477,2024-02-03,ios,organic,3.2,True,False,0.0,True,False
10748,user_0477,2024-02-04,ios,organic,3.3,False,False,0.0,True,False
10749,user_0477,2024-02-05,ios,organic,3.5,False,False,0.0,True,False
10750,user_0477,2024-02-06,ios,organic,4.0,False,False,0.0,True,False
10751,user_0477,2024-02-07,ios,organic,5.5,False,False,0.0,True,False
10752,user_0477,2024-02-08,ios,organic,6.7,False,False,0.0,True,False
10753,user_0477,2024-02-09,ios,organic,7.2,True,False,0.0,True,False
10754,user_0477,2024-02-10,ios,organic,3.3,False,False,0.0,True,False
10755,user_0477,2024-02-11,ios,organic,3.3,False,False,0.0,True,False
10756,user_0477,2024-02-12,ios,organic,7.6,False,False,0.0,True,False
10757,user_0477,2024-02-13,ios,organic,6.3,False,False,0.0,True,False
10758,user_0477,2024-02-14,ios,organic,5.2,False,False,0.0,True,False
10759,user_0477,2024-02-15,ios,organic,5.9,False,False,0.0,True,False
10760,user_0477,2024-02-16,ios,organic,4.9,False,False,0.0,True,False
10761,user_0477,2024-02-17,ios,organic,6.0,False,False,0.0,True,False
10762,user_0477,2024-02-18,ios,organic,4.3,False,False,0.0,True,False
10763,user_0477,2024-02-19,ios,organic,5.5,False,False,0.0,True,False
10764,user_0477,2024-02-20,ios,organic,2.0,True,False,0.0,True,False
10765,user_0477,2024-02-21,ios,organic,3.6,True,False,0.0,True,False
10766,user_0478,2024-01-17,android,organic,6.0,True,False,0.0,False,False
10767,user_0478,2024-01-18,android,organic,6.9,False,False,0.0,False,False
10768,user_0478,2024-01-19,android,organic,5.2,True,False,0.0,False,False
10769,user_0478,2024-01-20,android,organic,6.4,True,False,0.0,False,False
10770,user_0478,2024-01-21,android,organic,3.5,False,False,0.0,False,False
10771,user_0478,2024-01-22,android,organic,9.6,False,False,0.0,False,False
10772,user_0478,2024-01-23,android,organic,7.8,True,False,0.0,False,False
10773,user_0478,2024-01-24,android,organic,2.9,True,False,0.0,False,False
10774,user_0478,2024-01-25,android,organic,5.5,False,False,0.0,False,False
10775,user_0478,2024-01-26,android,organic,9.0,False,False,0.0,False,False
10776,user_0478,2024-01-27,android,organic,6.4,False,False,0.0,False,False
10777,user_0478,2024-01-28,android,organic,5.9,False,False,0.0,False,False
10778,user_0478,2024-01-29,android,organic,7.8,False,False,0.0,False,False
10779,user_0478,2024-01-30,android,organic,9.0,False,False,0.0,False,False
10780,user_0478,2024-01-31,android,organic,3.7,False,False,0.0,False,False
10781,user_0478,2024-02-01,android,organic,6.1,False,False,0.0,True,False
10782,user_0478,2024-02-02,android,organic,3.4,True,False,0.0,True,False
10783,user_0478,2024-02-03,android,organic,5.0,True,False,0.0,True,False
10784,user_0478,2024-02-04,android,organic,4.9,True,False,0.0,True,False
10785,user_0478,2024-02-05,android,organic,3.9,False,False,0.0,True,False
10786,user_0478,2024-02-06,android,organic,3.0,False,False,0.0,True,False
10787,user_0478,2024-02-07,android,organic,4.4,False,False,0.0,True,False
10788,user_0478,2024-02-08,android,organic,8.3,False,False,0.0,True,False
10789,user_0478,2024-02-09,android,organic,2.3,True,False,0.0,True,False
10790,user_0478,2024-02-10,android,organic,8.4,True,False,0.0,True,False
10791,user_0478,2024-02-11,android,organic,4.5,False,False,0.0,True,False
10792,user_0478,2024-02-12,android,organic,5.1,True,False,0.0,True,False
10793,user_0478,2024-02-13,android,organic,2.8,False,False,0.0,True,False
10794,user_0478,2024-02-14,android,organic,3.5,True,False,0.0,True,False
10795,user_0478,2024-02-15,android,organic,4.0,False,False,0.0,True,False
10796,user_0479,2024-02-21,android,organic,2.9,False,False,0.0,True,False
10797,user_0479,2024-02-22,android,organic,4.6,False,False,0.0,True,False
10798,user_0479,2024-02-23,android,organic,4.2,False,False,0.0,True,False
10799,user_0479,2024-02-24,android,organic,8.7,False,False,0.0,True,False
10800,user_0479,2024-02-25,android,organic,2.7,False,False,0.0,True,False
10801,user_0479,2024-02-26,android,organic,5.2,False,False,0.0,True,False
10802,user_0479,2024-02-27,android,organic,5.5,False,False,0.0,True,False
10803,user_0479,2024-02-28,android,organic,2.9,False,False,0.0,True,False
10804,user_0479,2024-02-29,android,organic,6.4,True,False,0.0,True,False
10805,user_0479,2024-03-01,android,organic,4.2,False,False,0.0,True,False
10806,user_0480,2024-01-05,android,organic,1.0,False,False,0.0,False,False
10807,user_0480,2024-01-06,android,organic,10.0,True,False,0.0,False,False
10808,user_0480,2024-01-07,android,organic,4.6,True,False,0.0,False,False
10809,user_0480,2024-01-08,android,organic,4.9,False,False,0.0,False,False
10810,user_0480,2024-01-09,android,organic,10.1,False,True,13.26,False,False
10811,user_0480,2024-01-10,android,organic,10.8,False,False,0.0,False,False
10812,user_0480,2024-01-11,android,organic,11.6,False,False,0.0,False,False
10813,user_0480,2024-01-12,android,organic,6.1,True,False,0.0,False,False
10814,user_0480,2024-01-13,android,organic,10.4,False,False,0.0,False,False
10815,user_0480,2024-01-14,android,organic,5.7,False,False,0.0,False,False
10816,user_0480,2024-01-15,android,organic,14.7,True,False,0.0,False,False
10817,user_0480,2024-01-16,android,organic,5.9,True,False,0.0,False,False
10818,user_0480,2024-01-17,android,organic,11.1,True,False,0.0,False,False
10819,user_0480,2024-01-18,android,organic,10.5,True,False,0.0,False,False
10820,user_0480,2024-01-19,android,organic,8.9,False,False,0.0,False,False
10821,user_0480,2024-01-20,android,organic,6.0,False,False,0.0,False,False
10822,user_0480,2024-01-21,android,organic,7.5,False,False,0.0,False,False
10823,user_0480,2024-01-22,android,organic,1.5,True,False,0.0,False,False
10824,user_0480,2024-01-23,android,organic,8.7,True,False,0.0,False,False
10825,user_0480,2024-01-24,android,organic,9.0,False,False,0.0,False,False
10826,user_0480,2024-01-25,android,organic,8.4,True,False,0.0,False,False
10827,user_0480,2024-01-26,android,organic,1.0,False,False,0.0,False,False
10828,user_0480,2024-01-27,android,organic,4.2,True,False,0.0,False,False
10829,user_0480,2024-01-28,android,organic,5.8,False,False,0.0,False,False
10830,user_0480,2024-01-29,android,organic,8.9,False,False,0.0,False,False
10831,user_0480,2024-01-30,android,organic,8.9,False,False,0.0,False,False
10832,user_0480,2024-01-31,android,organic,7.5,False,False,0.0,False,False
10833,user_0480,2024-02-01,android,organic,6.3,True,False,0.0,True,False
10834,user_0480,2024-02-02,android,organic,2.9,True,False,0.0,True,False
10835,user_0480,2024-02-03,android,organic,6.2,False,False,0.0,True,False
10836,user_0481,2024-01-27,android,organic,9.4,False,False,0.0,False,False
10837,user_0481,2024-01-28,android,organic,9.1,False,False,0.0,False,False
10838,user_0481,2024-01-29,android,organic,7.5,False,False,0.0,False,False
10839,user_0481,2024-01-30,android,organic,13.5,True,False,0.0,False,False
10840,user_0481,2024-01-31,android,organic,9.5,True,False,0.0,False,False
10841,user_0481,2024-02-01,android,organic,3.1,False,False,0.0,True,False
10842,user_0481,2024-02-02,android,organic,5.5,False,False,0.0,True,False
10843,user_0481,2024-02-03,android,organic,6.5,True,False,0.0,True,False
10844,user_0481,2024-02-04,android,organic,3.8,True,False,0.0,True,False
10845,user_0481,2024-02-05,android,organic,7.2,False,False,0.0,True,False
10846,user_0481,2024-02-06,android,organic,5.8,True,False,0.0,True,False
10847,user_0481,2024-02-07,android,organic,1.0,False,False,0.0,True,False
10848,user_0481,2024-02-08,android,organic,5.6,False,False,0.0,True,False
10849,user_0481,2024-02-09,android,organic,4.2,False,False,0.0,True,False
10850,user_0481,2024-02-10,android,organic,6.1,False,False,0.0,True,False
10851,user_0481,2024-02-11,android,organic,6.9,False,False,0.0,True,False
10852,user_0481,2024-02-12,android,organic,5.4,False,False,0.0,True,False
10853,user_0481,2024-02-13,android,organic,8.3,False,False,0.0,True,False
10854,user_0481,2024-02-14,android,organic,4.6,False,False,0.0,True,False
10855,user_0481,2024-02-15,android,organic,6.2,False,False,0.0,True,False
10856,user_0481,2024-02-16,android,organic,6.6,False,False,0.0,True,False
10857,user_0481,2024-02-17,android,organic,4.8,False,False,0.0,True,False
10858,user_0481,2024-02-18,android,organic,6.6,True,False,0.0,True,False
10859,user_0481,2024-02-19,android,organic,3.8,False,False,0.0,True,False
10860,user_0481,2024-02-20,android,organic,4.2,True,False,0.0,True,False
10861,user_0481,2024-02-21,android,organic,2.4,True,False,0.0,True,False
10862,user_0481,2024-02-22,android,organic,5.5,False,False,0.0,True,False
10863,user_0481,2024-02-23,android,organic,5.7,False,False,0.0,True,False
10864,user_0481,2024-02-24,android,organic,7.4,False,False,0.0,True,False
10865,user_0481,2024-02-25,android,organic,6.6,True,False,0.0,True,False
10866,user_0482,2024-01-14,ios,tiktok,7.1,False,False,0.0,False,False
10867,user_0482,2024-01-15,ios,tiktok,4.5,False,False,0.0,False,False
10868,user_0482,2024-01-16,ios,tiktok,9.3,True,False,0.0,False,False
10869,user_0482,2024-01-17,ios,tiktok,11.3,False,False,0.0,False,False
10870,user_0482,2024-01-18,ios,tiktok,10.3,True,False,0.0,False,False
10871,user_0482,2024-01-19,ios,tiktok,11.3,False,False,0.0,False,False
10872,user_0482,2024-01-20,ios,tiktok,7.4,True,False,0.0,False,False
10873,user_0482,2024-01-21,ios,tiktok,6.6,False,False,0.0,False,False
10874,user_0482,2024-01-22,ios,tiktok,5.8,False,False,0.0,False,False
10875,user_0482,2024-01-23,ios,tiktok,7.8,True,False,0.0,False,False
10876,user_0482,2024-01-24,ios,tiktok,7.8,False,False,0.0,False,False
10877,user_0482,2024-01-25,ios,tiktok,8.6,True,False,0.0,False,False
10878,user_0482,2024-01-26,ios,tiktok,7.6,False,False,0.0,False,False
10879,user_0482,2024-01-27,ios,tiktok,7.6,False,False,0.0,False,False
10880,user_0482,2024-01-28,ios,tiktok,5.7,False,False,0.0,False,False
10881,user_0482,2024-01-29,ios,tiktok,10.8,False,False,0.0,False,False
10882,user_0482,2024-01-30,ios,tiktok,8.2,True,False,0.0,False,False
10883,user_0482,2024-01-31,ios,tiktok,7.5,False,False,0.0,False,False
10884,user_0482,2024-02-01,ios,tiktok,3.5,True,False,0.0,True,False
10885,user_0482,2024-02-02,ios,tiktok,2.3,True,False,0.0,True,False
10886,user_0482,2024-02-03,ios,tiktok,7.6,True,False,0.0,True,False
10887,user_0482,2024-02-04,ios,tiktok,6.1,False,False,0.0,True,False
10888,user_0482,2024-02-05,ios,tiktok,1.8,False,False,0.0,True,False
10889,user_0482,2024-02-06,ios,tiktok,6.5,False,False,0.0,True,False
10890,user_0482,2024-02-07,ios,tiktok,6.8,False,False,0.0,True,False
10891,user_0482,2024-02-08,ios,tiktok,5.2,False,False,0.0,True,False
10892,user_0482,2024-02-09,ios,tiktok,8.2,True,False,0.0,True,False
10893,user_0482,2024-02-10,ios,tiktok,5.4,True,False,0.0,True,False
10894,user_0482,2024-02-11,ios,tiktok,2.2,False,False,0.0,True,False
10895,user_0482,2024-02-12,ios,tiktok,5.7,False,False,0.0,True,False
10896,user_0483,2024-02-23,android,yandex_direct,5.5,False,False,0.0,True,False
10897,user_0483,2024-02-24,android,yandex_direct,3.8,True,False,0.0,True,False
10898,user_0483,2024-02-25,android,yandex_direct,6.1,False,False,0.0,True,False
10899,user_0483,2024-02-26,android,yandex_direct,1.7,True,False,0.0,True,False
10900,user_0483,2024-02-27,android,yandex_direct,7.0,True,False,0.0,True,False
10901,user_0483,2024-02-28,android,yandex_direct,3.2,False,False,0.0,True,False
10902,user_0483,2024-02-29,android,yandex_direct,3.0,True,False,0.0,True,False
10903,user_0483,2024-03-01,android,yandex_direct,4.8,True,False,0.0,True,False
10904,user_0483,2024-03-02,android,yandex_direct,5.9,False,False,0.0,True,False
10905,user_0483,2024-03-03,android,yandex_direct,5.3,False,False,0.0,True,False
10906,user_0483,2024-03-04,android,yandex_direct,3.5,True,False,0.0,True,False
10907,user_0483,2024-03-05,android,yandex_direct,4.0,False,False,0.0,True,False
10908,user_0483,2024-03-06,android,yandex_direct,2.7,False,False,0.0,True,False
10909,user_0483,2024-03-07,android,yandex_direct,4.6,True,False,0.0,True,False
10910,user_0483,2024-03-08,android,yandex_direct,7.2,False,False,0.0,True,False
10911,user_0483,2024-03-09,android,yandex_direct,5.0,True,False,0.0,True,False
10912,user_0483,2024-03-10,android,yandex_direct,6.7,False,False,0.0,True,False
10913,user_0483,2024-03-11,android,yandex_direct,7.9,False,False,0.0,True,False
10914,user_0483,2024-03-12,android,yandex_direct,3.8,False,False,0.0,True,False
10915,user_0483,2024-03-13,android,yandex_direct,4.6,False,False,0.0,True,False
10916,user_0484,2024-01-14,ios,vk_ads,14.5,False,False,0.0,False,False
10917,user_0484,2024-01-15,ios,vk_ads,12.3,True,False,0.0,False,False
10918,user_0484,2024-01-16,ios,vk_ads,3.0,False,False,0.0,False,False
10919,user_0484,2024-01-17,ios,vk_ads,9.2,False,False,0.0,False,False
10920,user_0484,2024-01-18,ios,vk_ads,8.0,False,False,0.0,False,False
10921,user_0484,2024-01-19,ios,vk_ads,10.5,True,False,0.0,False,False
10922,user_0484,2024-01-20,ios,vk_ads,5.8,True,False,0.0,False,False
10923,user_0484,2024-01-21,ios,vk_ads,5.5,True,False,0.0,False,False
10924,user_0484,2024-01-22,ios,vk_ads,6.0,False,False,0.0,False,False
10925,user_0484,2024-01-23,ios,vk_ads,6.3,False,False,0.0,False,False
10926,user_0484,2024-01-24,ios,vk_ads,10.4,False,False,0.0,False,False
10927,user_0484,2024-01-25,ios,vk_ads,4.5,False,False,0.0,False,False
10928,user_0484,2024-01-26,ios,vk_ads,6.1,False,False,0.0,False,False
10929,user_0484,2024-01-27,ios,vk_ads,2.6,True,False,0.0,False,False
10930,user_0484,2024-01-28,ios,vk_ads,11.0,False,False,0.0,False,False
10931,user_0484,2024-01-29,ios,vk_ads,11.8,True,False,0.0,False,False
10932,user_0484,2024-01-30,ios,vk_ads,7.0,True,False,0.0,False,False
10933,user_0484,2024-01-31,ios,vk_ads,7.1,True,False,0.0,False,False
10934,user_0484,2024-02-01,ios,vk_ads,5.9,False,False,0.0,True,False
10935,user_0484,2024-02-02,ios,vk_ads,7.9,False,False,0.0,True,False
10936,user_0484,2024-02-03,ios,vk_ads,5.8,True,False,0.0,True,False
10937,user_0484,2024-02-04,ios,vk_ads,3.6,False,False,0.0,True,False
10938,user_0484,2024-02-05,ios,vk_ads,1.8,True,False,0.0,True,False
10939,user_0484,2024-02-06,ios,vk_ads,2.8,False,False,0.0,True,False
10940,user_0484,2024-02-07,ios,vk_ads,5.1,True,False,0.0,True,False
10941,user_0484,2024-02-08,ios,vk_ads,3.7,False,False,0.0,True,False
10942,user_0484,2024-02-09,ios,vk_ads,5.4,False,False,0.0,True,False
10943,user_0484,2024-02-10,ios,vk_ads,3.9,False,False,0.0,True,False
10944,user_0484,2024-02-11,ios,vk_ads,2.9,False,False,0.0,True,False
10945,user_0484,2024-02-12,ios,vk_ads,2.6,False,False,0.0,True,False
10946,user_0485,2024-01-19,android,yandex_direct,12.7,True,False,0.0,False,False
10947,user_0485,2024-01-20,android,yandex_direct,10.7,False,False,0.0,False,False
10948,user_0485,2024-01-21,android,yandex_direct,13.2,False,False,0.0,False,False
10949,user_0485,2024-01-22,android,yandex_direct,9.6,False,False,0.0,False,False
10950,user_0485,2024-01-23,android,yandex_direct,6.7,False,False,0.0,False,False
10951,user_0485,2024-01-24,android,yandex_direct,12.0,False,False,0.0,False,False
10952,user_0485,2024-01-25,android,yandex_direct,7.9,True,False,0.0,False,False
10953,user_0485,2024-01-26,android,yandex_direct,8.7,False,False,0.0,False,False
10954,user_0485,2024-01-27,android,yandex_direct,7.9,True,False,0.0,False,False
10955,user_0485,2024-01-28,android,yandex_direct,1.0,False,False,0.0,False,False
10956,user_0485,2024-01-29,android,yandex_direct,12.8,True,False,0.0,False,False
10957,user_0485,2024-01-30,android,yandex_direct,9.5,True,False,0.0,False,False
10958,user_0485,2024-01-31,android,yandex_direct,9.0,True,False,0.0,False,False
10959,user_0485,2024-02-01,android,yandex_direct,4.9,True,False,0.0,True,False
10960,user_0485,2024-02-02,android,yandex_direct,5.3,False,False,0.0,True,False
10961,user_0485,2024-02-03,android,yandex_direct,3.8,False,False,0.0,True,False
10962,user_0485,2024-02-04,android,yandex_direct,6.2,False,False,0.0,True,False
10963,user_0485,2024-02-05,android,yandex_direct,2.4,True,False,0.0,True,False
10964,user_0485,2024-02-06,android,yandex_direct,5.4,False,False,0.0,True,False
10965,user_0485,2024-02-07,android,yandex_direct,6.1,True,False,0.0,True,False
10966,user_0485,2024-02-08,android,yandex_direct,4.6,False,False,0.0,True,False
10967,user_0485,2024-02-09,android,yandex_direct,5.7,False,False,0.0,True,False
10968,user_0485,2024-02-10,android,yandex_direct,3.0,False,False,0.0,True,False
10969,user_0485,2024-02-11,android,yandex_direct,3.1,False,False,0.0,True,False
10970,user_0485,2024-02-12,android,yandex_direct,5.5,False,False,0.0,True,False
10971,user_0485,2024-02-13,android,yandex_direct,6.4,False,False,0.0,True,False
10972,user_0485,2024-02-14,android,yandex_direct,1.3,False,False,0.0,True,False
10973,user_0485,2024-02-15,android,yandex_direct,6.0,False,False,0.0,True,False
10974,user_0485,2024-02-16,android,yandex_direct,3.9,False,False,0.0,True,False
10975,user_0485,2024-02-17,android,yandex_direct,4.6,False,False,0.0,True,False
10976,user_0486,2024-02-18,android,vk_ads,2.3,False,False,0.0,True,False
10977,user_0486,2024-02-19,android,vk_ads,3.3,False,False,0.0,True,False
10978,user_0486,2024-02-20,android,vk_ads,6.9,True,False,0.0,True,False
10979,user_0486,2024-02-21,android,vk_ads,5.1,False,False,0.0,True,False
10980,user_0486,2024-02-22,android,vk_ads,4.2,False,False,0.0,True,False
10981,user_0486,2024-02-23,android,vk_ads,4.8,True,False,0.0,True,False
10982,user_0486,2024-02-24,android,vk_ads,6.0,False,False,0.0,True,False
10983,user_0486,2024-02-25,android,vk_ads,5.9,True,False,0.0,True,False
10984,user_0486,2024-02-26,android,vk_ads,4.8,False,False,0.0,True,False
10985,user_0486,2024-02-27,android,vk_ads,7.2,False,False,0.0,True,False
10986,user_0486,2024-02-28,android,vk_ads,6.9,False,False,0.0,True,False
10987,user_0486,2024-02-29,android,vk_ads,5.8,False,False,0.0,True,False
10988,user_0487,2024-01-19,ios,organic,8.2,True,False,0.0,False,False
10989,user_0487,2024-01-20,ios,organic,10.0,True,False,0.0,False,False
10990,user_0487,2024-01-21,ios,organic,8.9,False,False,0.0,False,False
10991,user_0487,2024-01-22,ios,organic,11.2,False,False,0.0,False,False
10992,user_0487,2024-01-23,ios,organic,10.7,False,False,0.0,False,False
10993,user_0487,2024-01-24,ios,organic,4.9,True,False,0.0,False,False
10994,user_0487,2024-01-25,ios,organic,4.7,False,False,0.0,False,False
10995,user_0487,2024-01-26,ios,organic,5.9,False,False,0.0,False,False
10996,user_0487,2024-01-27,ios,organic,10.9,False,False,0.0,False,False
10997,user_0487,2024-01-28,ios,organic,3.3,False,False,0.0,False,False
10998,user_0487,2024-01-29,ios,organic,9.2,True,False,0.0,False,False
10999,user_0487,2024-01-30,ios,organic,9.1,True,False,0.0,False,False
11000,user_0487,2024-01-31,ios,organic,11.5,True,False,0.0,False,False
11001,user_0487,2024-02-01,ios,organic,5.4,False,False,0.0,True,False
11002,user_0487,2024-02-02,ios,organic,2.3,False,False,0.0,True,False
11003,user_0487,2024-02-03,ios,organic,3.1,False,False,0.0,True,False
11004,user_0487,2024-02-04,ios,organic,2.6,True,False,0.0,True,False
11005,user_0487,2024-02-05,ios,organic,3.9,True,False,0.0,True,False
11006,user_0487,2024-02-06,ios,organic,4.6,False,False,0.0,True,False
11007,user_0487,2024-02-07,ios,organic,2.7,False,False,0.0,True,False
11008,user_0487,2024-02-08,ios,organic,7.9,True,False,0.0,True,False
11009,user_0487,2024-02-09,ios,organic,2.3,False,False,0.0,True,False
11010,user_0487,2024-02-10,ios,organic,7.7,False,False,0.0,True,False
11011,user_0487,2024-02-11,ios,organic,7.4,False,False,0.0,True,False
11012,user_0487,2024-02-12,ios,organic,6.8,False,False,0.0,True,False
11013,user_0487,2024-02-13,ios,organic,3.6,True,False,0.0,True,False
11014,user_0487,2024-02-14,ios,organic,5.7,False,False,0.0,True,False
11015,user_0487,2024-02-15,ios,organic,2.4,False,False,0.0,True,False
11016,user_0487,2024-02-16,ios,organic,6.8,False,False,0.0,True,False
11017,user_0487,2024-02-17,ios,organic,4.9,False,False,0.0,True,False
11018,user_0488,2024-02-15,android,yandex_direct,4.2,True,False,0.0,True,False
11019,user_0488,2024-02-16,android,yandex_direct,2.6,False,False,0.0,True,False
11020,user_0488,2024-02-17,android,yandex_direct,1.0,True,False,0.0,True,False
11021,user_0488,2024-02-18,android,yandex_direct,2.9,False,False,0.0,True,False
11022,user_0488,2024-02-19,android,yandex_direct,7.2,False,False,0.0,True,False
11023,user_0488,2024-02-20,android,yandex_direct,4.2,False,False,0.0,True,False
11024,user_0488,2024-02-21,android,yandex_direct,4.7,True,False,0.0,True,False
11025,user_0488,2024-02-22,android,yandex_direct,6.3,False,False,0.0,True,False
11026,user_0488,2024-02-23,android,yandex_direct,8.6,False,False,0.0,True,False
11027,user_0488,2024-02-24,android,yandex_direct,7.7,False,False,0.0,True,False
11028,user_0488,2024-02-25,android,yandex_direct,3.1,False,False,0.0,True,False
11029,user_0488,2024-02-26,android,yandex_direct,1.1,False,False,0.0,True,False
11030,user_0488,2024-02-27,android,yandex_direct,9.7,False,False,0.0,True,False
11031,user_0488,2024-02-28,android,yandex_direct,9.5,True,False,0.0,True,False
11032,user_0488,2024-02-29,android,yandex_direct,5.4,False,False,0.0,True,False
11033,user_0488,2024-03-01,android,yandex_direct,2.5,False,False,0.0,True,False
11034,user_0489,2024-01-19,ios,tiktok,10.9,True,False,0.0,False,False
11035,user_0489,2024-01-20,ios,tiktok,7.7,True,False,0.0,False,False
11036,user_0489,2024-01-21,ios,tiktok,7.7,True,False,0.0,False,False
11037,user_0489,2024-01-22,ios,tiktok,10.7,False,False,0.0,False,False
11038,user_0489,2024-01-23,ios,tiktok,9.0,True,False,0.0,False,False
11039,user_0489,2024-01-24,ios,tiktok,4.4,False,False,0.0,False,False
11040,user_0489,2024-01-25,ios,tiktok,7.0,True,False,0.0,False,False
11041,user_0489,2024-01-26,ios,tiktok,10.0,True,False,0.0,False,False
11042,user_0489,2024-01-27,ios,tiktok,9.5,False,False,0.0,False,False
11043,user_0489,2024-01-28,ios,tiktok,8.8,True,False,0.0,False,False
11044,user_0489,2024-01-29,ios,tiktok,10.8,False,False,0.0,False,False
11045,user_0489,2024-01-30,ios,tiktok,6.9,True,False,0.0,False,False
11046,user_0489,2024-01-31,ios,tiktok,8.5,False,False,0.0,False,False
11047,user_0489,2024-02-01,ios,tiktok,1.0,False,False,0.0,True,False
11048,user_0489,2024-02-02,ios,tiktok,4.1,False,False,0.0,True,False
11049,user_0489,2024-02-03,ios,tiktok,6.5,False,False,0.0,True,False
11050,user_0489,2024-02-04,ios,tiktok,4.2,False,False,0.0,True,False
11051,user_0489,2024-02-05,ios,tiktok,4.1,False,False,0.0,True,False
11052,user_0489,2024-02-06,ios,tiktok,2.9,True,False,0.0,True,False
11053,user_0489,2024-02-07,ios,tiktok,7.0,False,False,0.0,True,False
11054,user_0489,2024-02-08,ios,tiktok,6.1,False,False,0.0,True,False
11055,user_0489,2024-02-09,ios,tiktok,6.7,False,False,0.0,True,False
11056,user_0489,2024-02-10,ios,tiktok,1.5,False,False,0.0,True,False
11057,user_0489,2024-02-11,ios,tiktok,4.7,False,False,0.0,True,False
11058,user_0489,2024-02-12,ios,tiktok,4.4,True,False,0.0,True,False
11059,user_0489,2024-02-13,ios,tiktok,4.4,False,False,0.0,True,False
11060,user_0489,2024-02-14,ios,tiktok,3.8,False,False,0.0,True,False
11061,user_0489,2024-02-15,ios,tiktok,4.3,True,False,0.0,True,False
11062,user_0489,2024-02-16,ios,tiktok,6.7,False,False,0.0,True,False
11063,user_0489,2024-02-17,ios,tiktok,1.2,True,False,0.0,True,False
11064,user_0490,2024-02-13,android,yandex_direct,8.6,False,False,0.0,True,False
11065,user_0490,2024-02-14,android,yandex_direct,6.0,False,False,0.0,True,False
11066,user_0490,2024-02-15,android,yandex_direct,4.9,True,False,0.0,True,False
11067,user_0490,2024-02-16,android,yandex_direct,6.8,False,False,0.0,True,False
11068,user_0490,2024-02-17,android,yandex_direct,2.1,True,False,0.0,True,False
11069,user_0491,2024-01-04,ios,yandex_direct,6.0,True,False,0.0,False,False
11070,user_0491,2024-01-05,ios,yandex_direct,7.6,True,False,0.0,False,False
11071,user_0491,2024-01-06,ios,yandex_direct,12.1,True,False,0.0,False,False
11072,user_0491,2024-01-07,ios,yandex_direct,7.9,True,False,0.0,False,False
11073,user_0491,2024-01-08,ios,yandex_direct,9.4,True,False,0.0,False,False
11074,user_0491,2024-01-09,ios,yandex_direct,6.2,False,True,17.43,False,False
11075,user_0491,2024-01-10,ios,yandex_direct,13.0,False,False,0.0,False,False
11076,user_0491,2024-01-11,ios,yandex_direct,11.0,False,False,0.0,False,False
11077,user_0491,2024-01-12,ios,yandex_direct,7.8,False,False,0.0,False,False
11078,user_0491,2024-01-13,ios,yandex_direct,10.0,True,False,0.0,False,False
11079,user_0491,2024-01-14,ios,yandex_direct,9.7,False,False,0.0,False,False
11080,user_0491,2024-01-15,ios,yandex_direct,9.5,False,False,0.0,False,False
11081,user_0491,2024-01-16,ios,yandex_direct,11.3,False,False,0.0,False,False
11082,user_0491,2024-01-17,ios,yandex_direct,11.3,False,False,0.0,False,False
11083,user_0491,2024-01-18,ios,yandex_direct,7.6,True,False,0.0,False,False
11084,user_0491,2024-01-19,ios,yandex_direct,9.9,True,False,0.0,False,False
11085,user_0491,2024-01-20,ios,yandex_direct,6.9,False,False,0.0,False,False
11086,user_0491,2024-01-21,ios,yandex_direct,5.2,True,False,0.0,False,False
11087,user_0491,2024-01-22,ios,yandex_direct,7.2,False,False,0.0,False,False
11088,user_0491,2024-01-23,ios,yandex_direct,7.8,True,False,0.0,False,False
11089,user_0491,2024-01-24,ios,yandex_direct,3.0,True,False,0.0,False,False
11090,user_0491,2024-01-25,ios,yandex_direct,10.6,False,False,0.0,False,False
11091,user_0491,2024-01-26,ios,yandex_direct,1.0,True,False,0.0,False,False
11092,user_0491,2024-01-27,ios,yandex_direct,16.1,False,False,0.0,False,False
11093,user_0491,2024-01-28,ios,yandex_direct,12.5,True,False,0.0,False,False
11094,user_0491,2024-01-29,ios,yandex_direct,7.2,False,False,0.0,False,False
11095,user_0491,2024-01-30,ios,yandex_direct,8.0,False,False,0.0,False,False
11096,user_0491,2024-01-31,ios,yandex_direct,8.9,False,False,0.0,False,False
