user_id,exp_group,user_segment,viewed_page,clicked_button,time_on_page
104686,control,new,1,0,31.71504046814915
104687,test,loyal,1,1,79.51702857251767
104688,test,new,1,0,28.73649716163237
104689,control,new,1,0,18.422905049871353
104690,control,new,1,0,32.88051343150179
104691,control,new,1,0,33.54572080647719
104692,test,loyal,1,0,63.302508904799666
104693,test,returning,1,0,69.49136017429376
104694,test,new,1,0,24.77900770156122
104695,test,returning,1,0,43.5460499295142
104696,control,new,1,0,17.033956358914807
104697,control,returning,1,0,45.06459359681381
104698,control,new,1,0,46.12764610319379
104699,control,new,1,0,19.208067199282
104700,test,new,1,0,15.148186666781644
104701,test,loyal,1,0,76.34132922736806
104702,test,new,1,0,42.791225873040226
104703,test,new,1,0,35.07834198513854
104704,test,returning,1,1,52.1626110631785
104705,test,new,1,0,45.64786736808957
104706,control,new,1,0,42.84512127238712
104707,control,returning,1,0,58.14903253410119
104708,test,new,1,0,10.0
104709,test,loyal,1,0,59.07749177913693
104710,control,loyal,1,0,47.66602633114504
104711,test,returning,1,0,43.61700365847337
104712,test,new,1,0,41.572736120319206
104713,test,new,1,0,16.95106781708366
104714,test,new,1,0,29.00054444959762
104715,test,loyal,1,0,37.27541651537182
104716,test,loyal,1,0,48.34302411712208
104717,control,loyal,1,0,71.7772723915125
104718,control,returning,1,0,37.960674558831435
104719,control,new,1,0,52.4272981982618
104720,control,new,1,0,54.22736781564795
104721,control,new,1,0,45.65058001190894
104722,test,new,1,0,20.110640329964234
104723,control,loyal,1,0,66.5468198608901
104724,control,new,1,0,46.026535996955985
104725,control,new,1,0,41.49320295540701
104726,test,returning,1,1,35.74569404843535
104727,control,loyal,1,0,23.963805603902625
104728,test,loyal,1,0,32.61576970898031
104729,control,loyal,1,0,44.621938035071466
104730,test,new,1,0,24.669267013144818
104731,control,new,1,0,51.206920580294664
104732,test,loyal,1,0,49.07033566744747
104733,test,new,1,0,18.601852361792044
104734,test,returning,1,0,54.64836011807196
104735,control,returning,1,0,42.3158020590889
104736,control,new,1,0,18.536499306739863
104737,test,new,1,0,15.097914783060322
104738,test,loyal,1,0,65.537478278192
104739,control,loyal,1,0,47.154326840300264
104740,test,new,1,0,62.31084794415411
104741,control,returning,1,0,32.68853730025232
104742,test,returning,1,1,69.82207740403783
104743,control,new,1,0,57.1694489434447
104744,control,returning,1,0,42.92322144168141
104745,control,loyal,1,0,65.64662763412156
104746,test,loyal,1,0,57.03259092199474
104747,control,loyal,1,0,81.19774403678188
104748,test,loyal,1,0,61.724831172100856
104749,control,new,1,0,35.360467446623176
104750,control,loyal,1,0,57.42143476391998
104751,test,returning,1,0,41.29364013362015
104752,test,loyal,1,0,61.95385460144358
104753,control,loyal,1,0,28.371042422100544
104754,control,returning,1,0,68.58469056761716
104755,control,new,1,0,10.0
104756,control,new,1,0,10.0
104757,test,new,1,0,68.82816350300558
104758,test,new,1,1,29.89798165054886
104759,test,new,1,0,63.449528006505574
104760,control,loyal,1,1,71.63549190884892
104761,test,new,1,0,28.252081083718707
104762,test,loyal,1,0,45.61125043005433
104763,test,new,1,0,35.165756455430255
104764,test,returning,1,0,56.08208027532015
104765,control,new,1,0,30.56971270322691
104766,control,returning,1,0,47.909337836098
104767,control,new,1,0,18.46105926505871
104768,test,returning,1,0,36.27066413102363
104769,test,returning,1,0,62.43942727663354
104770,control,new,1,0,34.44656684160325
104771,test,returning,1,0,29.002657318358814
104772,test,returning,1,0,90.5389750442292
104773,test,returning,1,0,66.03945745420177
104774,control,new,1,0,45.35133114276151
104775,control,returning,1,0,36.94033543415288
104776,control,returning,1,0,62.49902954137822
104777,control,new,1,0,11.61395921302029
104778,control,returning,1,1,33.44528426150802
104779,test,new,1,0,31.757730206606485
104780,test,returning,1,0,42.12685759063724
104781,control,loyal,1,0,58.230658015729745
104782,control,returning,1,0,46.43897442889972
104783,control,returning,1,0,39.235249215821234
104784,test,new,1,0,39.21928260782282
104785,test,new,1,0,33.38880671028034
104786,control,loyal,1,0,63.17425841221411
104787,control,returning,1,0,19.78339071085373
104788,control,new,1,0,20.638495334036826
104789,test,loyal,1,0,55.65352469769158
104790,test,new,1,0,38.927522960899154
104791,test,new,1,0,35.96745899040614
104792,test,new,1,0,63.2503064230442
104793,control,new,1,0,22.840911707996558
104794,control,new,1,0,13.129971906415879
104795,control,new,1,0,36.131525191304604
104796,test,returning,1,0,40.74862650715038
104797,control,returning,1,1,29.265472143059217
104798,test,returning,1,0,60.809764328933156
104799,control,returning,1,0,46.01482769804545
104800,control,loyal,1,0,50.97873017076566
104801,test,returning,1,0,46.45134210113118
104802,control,new,1,0,24.258870880060748
104803,test,returning,1,0,45.61625892688168
104804,control,new,1,0,33.03976715720218
104805,control,returning,1,0,45.65130323291767
104806,control,new,1,0,37.85351663238232
104807,test,loyal,1,0,51.68875377863723
104808,control,new,1,0,18.947213622626453
104809,control,new,1,0,37.44994812496128
104810,control,returning,1,0,36.16029094923297
104811,test,new,1,0,43.72365841616282
104812,test,new,1,0,42.784171063792144
104813,test,new,1,0,53.106309239108114
104814,test,new,1,0,10.0
104815,control,returning,1,0,57.91884722018928
104816,control,new,1,0,17.84754533756091
104817,control,new,1,0,39.90415088257256
104818,test,new,1,0,37.69399310530571
104819,control,new,1,0,34.67956629542793
104820,control,new,1,0,38.510530415909464
104821,test,new,1,0,29.024080632879585
104822,control,returning,1,0,46.872251638522926
104823,control,new,1,0,41.69925633798894
104824,control,returning,1,0,50.739540328797005
104825,test,new,1,0,10.0
104826,control,returning,1,0,76.57604019070232
104827,test,new,1,1,26.98245451003622
104828,control,loyal,1,0,55.771802189807424
104829,control,returning,1,0,24.24861188036541
104830,control,returning,1,0,22.50765336960957
104831,control,new,1,0,57.66249358408963
104832,control,loyal,1,1,54.29295683680309
104833,control,new,1,0,46.52375638670136
104834,test,new,1,0,19.30777529034829
104835,control,new,1,0,42.0885890025686
104836,control,loyal,1,0,51.198864857365656
104837,control,returning,1,0,62.34837482006799
104838,control,new,1,0,41.726664187646165
104839,test,new,1,0,28.564569243801888
104840,test,new,1,0,34.95510694583431
104841,control,new,1,0,49.156794469884375
104842,test,loyal,1,0,45.42283641139228
104843,test,loyal,1,0,65.37462076010607
104844,control,new,1,0,31.565284828831032
104845,control,new,1,0,34.36721700654533
104846,test,new,1,0,23.47758317092439
104847,control,loyal,1,0,32.69056859973655
104848,control,loyal,1,0,75.49239189840391
104849,control,loyal,1,0,68.10136563826264
104850,control,new,1,0,27.114591088883056
104851,control,returning,1,0,67.77728497352744
104852,control,returning,1,0,76.35433695467543
104853,control,new,1,0,15.367332123110064
104854,control,new,1,0,29.365959556072468
104855,control,returning,1,0,15.239444009614015
104856,control,new,1,0,33.532171112869385
104857,test,new,1,0,59.34932876092957
104858,test,loyal,1,0,56.97430074481395
104859,test,new,1,0,28.29753250255395
104860,test,new,1,0,33.15476861784825
104861,test,returning,1,0,64.17640161338817
104862,test,new,1,0,49.21253113603428
104863,test,loyal,1,0,85.82348230180403
104864,test,loyal,1,0,65.5359978530933
104865,control,loyal,1,0,42.99897741897574
104866,test,new,1,0,32.78915053337514
104867,test,new,1,0,38.32270762828128
104868,control,new,1,0,10.0
104869,control,returning,1,0,37.339791141923136
104870,test,new,1,0,31.315502532468784
104871,control,loyal,1,0,66.00124879217006
104872,test,loyal,1,1,59.93676530446266
104873,test,new,1,0,48.5628759155802
104874,test,returning,1,0,54.925885202815785
104875,control,new,1,0,25.84130981546187
104876,control,loyal,1,0,57.03870478531858
104877,test,new,1,0,56.26956291910074
104878,test,returning,1,0,52.46314716749055
104879,control,loyal,1,0,47.68961963416986
104880,control,returning,1,0,39.1258468655617
104881,control,new,1,0,25.400118521734
104882,test,loyal,1,0,46.04027798465826
104883,control,loyal,1,0,61.62594065567291
104884,test,loyal,1,0,64.75357186783638
104885,control,loyal,1,0,61.39821100426487
104886,control,new,1,0,37.167982162391105
104887,test,new,1,0,69.55494510065137
104888,test,new,1,0,20.667464630864274
104889,control,returning,1,0,24.58324953680457
104890,control,new,1,0,36.40798982648459
104891,control,new,1,0,41.24388035527684
104892,test,new,1,0,63.88500312987033
104893,control,new,1,0,13.94312054051979
104894,control,loyal,1,0,54.17913504679518
104895,control,new,1,0,20.0625818512594
104896,test,loyal,1,0,82.25175716473117
104897,control,returning,1,0,42.921867005995125
104898,control,returning,1,0,36.94262544197507
104899,test,new,1,0,26.706304522473477
104900,test,loyal,1,0,62.46126504887377
104901,control,returning,1,0,40.517083767580914
104902,test,new,1,0,61.37412501405143
104903,test,returning,1,0,38.14475957884283
104904,control,loyal,1,0,42.747099353126536
104905,test,new,1,0,21.40699578425924
104906,test,returning,1,0,53.64470680865297
104907,test,loyal,1,0,47.60736214920642
104908,control,returning,1,0,45.33196975105344
104909,test,loyal,1,0,79.63938300403865
104910,test,loyal,1,0,47.20844048363798
104911,control,new,1,0,10.0
104912,test,returning,1,0,19.045676703043632
104913,control,new,1,0,10.0
104914,test,returning,1,0,32.233069361561
104915,test,loyal,1,0,63.810847118150846
104916,control,new,1,0,47.29049480680259
104917,test,loyal,1,0,54.41558833271578
104918,control,new,1,0,52.23981215020137
104919,test,loyal,1,0,50.88331241092288
104920,test,new,1,0,32.06418523189583
104921,test,new,1,1,60.60861310113981
104922,test,new,1,0,49.747937426666525
104923,test,new,1,0,64.74172934615521
104924,test,new,1,0,23.423899830766825
104925,control,returning,1,1,53.63061178733057
104926,test,new,1,0,49.66564024067107
104927,test,returning,1,0,46.76479201878859
104928,test,new,1,0,38.61780794393763
104929,test,new,1,1,48.75817628405544
104930,test,returning,1,0,60.48674939660681
104931,control,returning,1,0,29.88181723818479
104932,control,new,1,0,10.0
104933,test,returning,1,0,49.46405568214927
104934,control,loyal,1,0,74.5811824851167
104935,control,returning,1,0,44.36456824036592
104936,control,new,1,0,45.796204550895055
104937,control,returning,1,0,32.916908789935825
104938,test,new,1,0,43.47125370185971
104939,test,new,1,0,31.45742690970015
104940,control,new,1,0,35.65811173822709
104941,test,loyal,1,0,78.64969731851613
104942,control,new,1,0,36.52892159464811
104943,control,returning,1,0,37.17839772500375
104944,test,loyal,1,0,77.6149772150695
104945,control,new,1,0,31.561614773985607
104946,test,loyal,1,0,45.89700559108176
104947,control,loyal,1,0,35.58892526302324
104948,test,loyal,1,0,47.49442651560431
104949,test,loyal,1,0,69.43055625573434
104950,control,new,1,0,35.29471334090215
104951,test,new,1,0,36.02389176297056
104952,control,new,1,0,33.17285422088858
104953,control,returning,1,0,55.17090658025681
104954,control,new,1,0,43.44726339672761
104955,control,returning,1,0,49.43158039308235
104956,test,new,1,0,59.58394978200684
104957,test,new,1,0,54.574168546454395
104958,test,returning,1,0,71.66289460171754
104959,test,new,1,0,14.669424429316763
104960,test,returning,1,0,45.8008352950589
104961,control,loyal,1,0,62.424207337227394
104962,test,new,1,0,40.17310091586415
104963,test,loyal,1,0,79.35962153380389
104964,test,loyal,1,0,48.1877479048725
104965,control,new,1,0,32.299095277590105
104966,test,new,1,0,15.847471727359896
104967,control,returning,1,0,49.851997012459464
104968,test,returning,1,0,69.72564586860375
104969,control,loyal,1,0,47.896074937422846
104970,control,new,1,0,25.065351719742118
104971,test,returning,1,0,54.702178085904535
104972,test,new,1,1,56.41757473379133
104973,control,new,1,0,30.54661089477632
104974,test,returning,1,0,40.893573558854406
104975,test,returning,1,0,51.61755319498259
104976,control,new,1,0,24.523140174027677
104977,test,new,1,0,31.215264971743398
104978,test,new,1,0,47.52949392235484
104979,test,new,1,0,34.91237022915806
104980,control,returning,1,0,36.90639479957886
104981,test,returning,1,0,30.85914067260508
104982,test,new,1,0,29.876484381246218
104983,test,new,1,0,34.242987979176554
104984,control,returning,1,0,44.83500145405087
104985,test,loyal,1,0,76.54898606800518
104986,test,returning,1,0,34.44975940702794
104987,test,new,1,0,56.73255776841295
104988,control,new,1,0,47.636030214030754
104989,test,returning,1,0,43.412867157240086
104990,control,new,1,0,46.847314049771796
104991,test,new,1,0,18.672352721132526
104992,control,loyal,1,0,32.18749096826793
104993,control,loyal,1,0,19.111527284318818
104994,test,new,1,0,41.23003685914645
104995,test,new,1,0,25.036150412571786
104996,control,loyal,1,0,65.29668624983742
104997,control,returning,1,0,34.792917430164515
104998,test,new,1,0,41.772291299504914
104999,control,new,1,0,23.919704345998966
105000,test,loyal,1,0,44.87835608128149
105001,control,returning,1,0,45.0414283791538
105002,test,returning,1,0,55.31034412529301
105003,test,returning,1,0,53.06145873377578
105004,control,new,1,0,29.52975841858897
105005,test,new,1,0,52.96793411533291
105006,control,new,1,0,10.0
105007,test,new,1,1,19.998879271354124
105008,test,loyal,1,0,59.057051403365286
105009,test,new,1,0,29.786416776604625
105010,test,returning,1,0,32.51792046167236
105011,control,loyal,1,0,72.94708606216206
105012,test,new,1,0,27.025365979571617
105013,test,returning,1,0,52.374732824501216
105014,test,new,1,1,46.99729576360756
105015,control,new,1,0,52.866751961906246
105016,test,new,1,0,33.34540614405123
105017,test,returning,1,0,33.878218782739225
105018,control,new,1,0,35.84315069085625
105019,control,returning,1,0,43.760943430446595
105020,test,loyal,1,0,73.51721234994707
105021,test,new,1,0,35.44255314816886
105022,test,loyal,1,0,86.71628150821473
105023,test,returning,1,0,62.25656944581066
105024,test,loyal,1,0,68.57702234071186
105025,test,new,1,0,56.18090782261963
105026,control,loyal,1,0,107.41116559287849
105027,test,new,1,0,37.33444807576405
105028,test,new,1,0,28.25033056721427
105029,test,returning,1,0,62.16615010120973
105030,control,returning,1,0,49.77520138847525
105031,control,new,1,0,39.28288382182139
105032,test,new,1,0,31.897487396805893
105033,test,returning,1,0,54.04727372777467
105034,control,returning,1,0,41.993261457467604
105035,control,new,1,0,17.605056277140086
105036,control,loyal,1,1,72.0018691065158
105037,control,returning,1,0,34.79875353718511
105038,test,new,1,0,14.449865821652374
105039,control,loyal,1,0,54.5284989872166
105040,test,returning,1,0,54.93340605644452
105041,control,new,1,0,56.87868902283862
105042,test,returning,1,0,23.793004419185703
105043,test,loyal,1,0,39.522294091120195
105044,control,new,1,0,56.776925415149464
105045,control,returning,1,0,44.363533805312535
105046,control,new,1,0,13.662650224471278
105047,control,new,1,0,31.348497534356166
105048,test,new,1,0,32.94604552773094
105049,test,new,1,0,48.684949862677854
105050,test,returning,1,0,47.89790031996995
105051,control,loyal,1,0,35.71417025302292
105052,control,returning,1,0,27.909035013255348
105053,control,loyal,1,0,42.087047549633155
105054,test,returning,1,0,38.921086952217365
105055,control,loyal,1,0,54.885598236631665
105056,test,new,1,1,18.54990555685288
105057,test,loyal,1,0,56.11807779992046
105058,test,new,1,0,33.7698499784469
105059,control,new,1,0,54.206604675494305
105060,test,new,1,0,38.43083106825001
105061,control,new,1,0,47.998538747973015
105062,test,returning,1,0,32.295233345276486
105063,control,returning,1,0,20.192904856814682
105064,test,loyal,1,0,53.129648919859136
105065,test,returning,1,0,65.42489605759718
105066,control,new,1,0,41.7314186908252
105067,control,new,1,0,10.0
105068,test,returning,1,1,44.18970662245447
105069,test,new,1,0,41.16633840809132
105070,test,loyal,1,0,37.107787931991346
105071,control,new,1,0,20.89851651921834
105072,test,new,1,0,35.4145911047281
105073,test,new,1,0,33.20284566361966
105074,test,new,1,0,10.0
105075,control,loyal,1,1,71.12630967824033
105076,control,new,1,1,10.0
105077,control,new,1,0,12.17036831408317
105078,test,new,1,0,48.98161302372551
105079,control,new,1,0,31.460087337580283
105080,test,new,1,0,17.825147383289025
105081,control,new,1,0,29.192110937043314
105082,test,returning,1,1,55.018662363722996
105083,control,new,1,0,32.83317035584106
105084,test,returning,1,1,67.60850408297735
105085,control,loyal,1,1,16.45830730980471
105086,control,new,1,0,55.36663038976974
105087,control,new,1,0,29.541238215245674
105088,control,returning,1,0,29.45624810240006
105089,control,returning,1,0,15.435810558999659
105090,control,loyal,1,0,50.24747569412793
105091,test,returning,1,0,20.662323520823648
105092,control,new,1,0,25.723608591060007
105093,control,new,1,0,31.61378165840464
105094,control,returning,1,0,47.206343041193676
105095,control,new,1,0,47.78645170525773
105096,control,returning,1,0,39.84934715265588
105097,control,loyal,1,0,74.49901597161923
105098,test,returning,1,0,67.21060068886474
105099,control,returning,1,0,13.080713358587172
105100,control,new,1,0,48.766924342588894
105101,test,returning,1,1,12.00042127357262
105102,control,new,1,0,55.28153480766234
105103,control,new,1,0,35.60616778801583
105104,control,loyal,1,0,67.0179785874183
105105,control,returning,1,0,49.63301786784099
105106,control,new,1,0,36.84586113560538
105107,test,returning,1,0,40.45139867068792
105108,test,loyal,1,0,53.711472883504534
105109,test,new,1,0,35.6649575506843
105110,control,returning,1,0,28.8575438649554
105111,test,loyal,1,0,77.13580521754685
105112,test,loyal,1,0,39.49088195462038
105113,control,returning,1,0,17.158265289523605
105114,control,returning,1,0,48.091071464491115
105115,control,new,1,0,35.51155354060006
105116,test,returning,1,0,34.21869657997736
105117,control,new,1,0,48.3370250233406
105118,test,new,1,0,42.63408051983129
105119,control,returning,1,0,57.84503322412576
105120,control,loyal,1,0,51.39970880563427
105121,test,loyal,1,0,55.26461398878537
105122,control,new,1,0,42.572788666797
105123,test,loyal,1,0,42.524500294914546
105124,test,returning,1,0,66.58897758641777
105125,control,new,1,0,31.08929981367946
105126,test,returning,1,0,37.2205702570187
105127,test,new,1,0,28.436748279506723
105128,control,returning,1,0,49.90811524712269
105129,control,new,1,0,31.595110803501232
105130,test,new,1,0,23.130661153749074
105131,test,new,1,0,49.06355593888728
105132,control,new,1,0,19.283399676482567
105133,test,new,1,0,34.12899413719909
105134,test,returning,1,0,51.89192616002244
105135,test,loyal,1,0,77.12246124390195
105136,test,returning,1,0,54.78669961798983
105137,test,new,1,0,74.22489271101489
105138,test,loyal,1,0,61.78895422379771
105139,test,new,1,0,25.334035496841437
105140,control,returning,1,0,49.773543288754894
105141,test,new,1,0,23.193020710563463
105142,test,new,1,0,40.99968300690052
105143,test,returning,1,0,12.575006380548523
105144,test,returning,1,0,48.21854618958693
105145,control,new,1,0,43.263015549410746
105146,test,new,1,0,58.138059853278406
105147,control,returning,1,1,55.546081130929984
105148,control,new,1,0,34.6655195879229
105149,test,returning,1,0,20.8804009416449
105150,test,new,1,0,35.55457801236777
105151,test,loyal,1,0,43.146223344540786
105152,control,new,1,0,34.29237245204637
105153,test,returning,1,0,55.323098253372734
105154,test,returning,1,0,46.54940058230917
105155,test,returning,1,0,73.2233096545035
105156,test,new,1,0,32.24150093538696
105157,test,new,1,0,48.83219243929908
105158,test,returning,1,0,52.71554862144667
105159,test,new,1,0,58.03774355824043
105160,test,new,1,0,10.0
105161,control,new,1,0,57.78773407545323
105162,control,new,1,0,10.0
105163,control,new,1,0,10.0
105164,test,loyal,1,0,57.08825086227135
105165,test,loyal,1,0,34.00614636061937
105166,control,loyal,1,0,55.71960846323179
105167,test,returning,1,0,49.9098454548329
105168,test,loyal,1,1,61.720309541664925
105169,test,returning,1,0,46.218448191723475
105170,test,new,1,0,22.86525503197008
105171,test,loyal,1,0,67.1802905579349
105172,test,returning,1,1,65.39046509315037
105173,control,new,1,0,10.0
105174,control,returning,1,0,48.0800438068905
105175,control,new,1,0,29.849765306300828
105176,test,new,1,0,29.5324282685443
105177,control,returning,1,1,49.97972459412241
105178,control,new,1,0,65.78169455772978
105179,control,new,1,0,21.9162453875487
105180,control,new,1,0,30.493705190357872
105181,control,new,1,0,47.84823348058694
105182,test,returning,1,0,24.352521419840844
105183,test,new,1,0,43.55566230406825
105184,test,returning,1,0,59.927332420813194
105185,test,returning,1,0,59.07310879979332
105186,test,loyal,1,0,69.93182537915962
105187,control,new,1,0,31.971018212636224
105188,test,new,1,0,44.72938705639875
105189,control,loyal,1,0,68.87609149960845
105190,test,loyal,1,0,61.770316997413865
105191,control,new,1,0,33.36219783391227
105192,test,new,1,0,11.521487017191689
105193,control,new,1,0,21.84025655061307
105194,control,returning,1,0,49.155982214419225
105195,control,new,1,0,54.36905944187943
105196,control,new,1,0,37.07951428902284
105197,test,loyal,1,0,53.026760178584325
105198,control,new,1,0,64.20409584053442
105199,control,new,1,0,28.048842429275634
105200,test,loyal,1,0,42.82605370885716
105201,control,new,1,0,51.750035548192585
105202,test,new,1,0,39.707867965209424
105203,control,new,1,0,40.50345567219531
105204,control,returning,1,0,16.28850605094546
105205,control,new,1,0,24.516509120182718
105206,test,loyal,1,0,63.800128967102225
105207,test,loyal,1,0,50.11339586407329
105208,test,new,1,1,28.126006465909356
105209,test,loyal,1,0,36.949555311743396
105210,test,returning,1,0,52.03659479137067
105211,control,loyal,1,1,71.3311518702783
105212,test,loyal,1,0,62.74360742174039
105213,test,new,1,0,10.0
105214,control,new,1,0,19.416443046002676
105215,test,returning,1,0,61.908341624966255
105216,control,loyal,1,0,82.51958974748302
105217,control,loyal,1,0,44.93355921983401
105218,test,returning,1,0,44.665420870648276
105219,control,new,1,1,64.86047340741963
105220,test,returning,1,0,30.514842121680125
105221,test,loyal,1,0,62.46452448226731
105222,control,new,1,0,42.45928461477721
105223,test,new,1,0,25.555663833410023
105224,control,loyal,1,0,50.554569169651764
105225,control,returning,1,0,48.556613112520004
105226,control,returning,1,0,33.74812287159083
105227,control,new,1,0,31.499110009445097
105228,test,new,1,0,51.15833311629994
105229,test,returning,1,0,70.57759938060488
105230,control,loyal,1,0,66.99438599049185
105231,control,returning,1,0,11.800609763934375
105232,test,new,1,0,30.843209700528128
105233,control,new,1,0,43.542743677644836
105234,control,new,1,0,10.0
105235,control,new,1,0,53.3323301744596
105236,test,new,1,0,25.589246939664672
105237,test,new,1,0,24.267645690428207
105238,test,returning,1,1,56.54951388258734
105239,test,loyal,1,0,46.58874585619134
105240,test,new,1,0,26.687300529111404
105241,test,returning,1,0,43.03712128134492
105242,control,new,1,0,25.581924842540516
105243,test,new,1,0,57.272900619839746
105244,control,loyal,1,0,56.43966118879895
105245,control,loyal,1,0,49.47192779491074
105246,control,returning,1,0,34.97056248598269
105247,test,new,1,0,38.29427373440104
105248,control,loyal,1,0,59.65514263932135
105249,control,new,1,0,36.93979514460586
105250,test,loyal,1,0,36.44047048989346
105251,test,new,1,0,13.479509012583733
105252,test,new,1,0,40.29180021709564
105253,test,new,1,0,56.683033227491066
105254,control,new,1,0,36.19252024397605
105255,control,new,1,0,33.685664995220506
105256,control,loyal,1,0,53.19113473613649
105257,test,new,1,0,25.279725964767472
105258,control,returning,1,0,36.20952260904737
105259,control,returning,1,0,47.026048849538135
105260,control,new,1,0,44.415768652486115
105261,control,loyal,1,0,42.71610727593958
105262,test,new,1,0,54.72071349309576
105263,test,returning,1,0,43.98841935619175
105264,test,new,1,0,47.734098467273796
105265,test,loyal,1,0,59.140165934475455
105266,test,loyal,1,0,49.71512920772714
105267,control,new,1,0,25.448857563898606
105268,test,new,1,0,42.74641632783925
105269,control,new,1,0,51.98964507305132
105270,test,new,1,0,43.357030812856436
105271,test,new,1,0,40.7085192704796
105272,control,returning,1,0,88.26107795954321
105273,test,loyal,1,0,53.219130960921504
105274,control,new,1,0,38.577941259393086
105275,control,loyal,1,0,48.13997283462511
105276,control,returning,1,0,30.74365179933597
105277,control,returning,1,0,86.93507408595735
105278,control,returning,1,0,75.23030355145485
105279,control,new,1,0,10.0
105280,test,returning,1,0,41.604564088273705
105281,control,returning,1,0,73.2584983834661
105282,test,new,1,0,28.850227248022
105283,control,new,1,0,62.38224408432744
105284,control,new,1,0,24.989551843827748
105285,control,returning,1,0,65.13519067805619
105286,test,returning,1,0,31.968394676764266
105287,test,loyal,1,0,68.21518260468233
105288,test,loyal,1,0,55.60349774654631
105289,control,returning,1,0,39.87097101444032
105290,control,returning,1,0,12.161117569991184
105291,test,new,1,0,40.63198343531276
105292,test,new,1,0,11.024660963008042
105293,test,loyal,1,0,46.95429776798974
105294,test,new,1,0,39.31240744196661
105295,control,new,1,0,47.605273322181084
105296,test,new,1,0,74.89083005119703
105297,test,loyal,1,0,42.96726327039034
105298,test,new,1,0,18.04245523641101
105299,test,new,1,0,33.01420636922366
105300,test,returning,1,0,32.061013296315636
105301,test,new,1,0,38.94836716031983
105302,control,loyal,1,0,76.65205735756587
105303,test,loyal,1,0,67.57920097357174
105304,control,new,1,0,27.85479735447089
105305,control,new,1,0,14.148735146473921
105306,test,new,1,0,45.997910441707866
105307,test,returning,1,0,69.54996554424145
105308,control,new,1,0,33.502647834114235
105309,test,new,1,0,53.28269393202568
105310,control,new,1,0,50.745591069084
105311,control,new,1,0,36.76281347394961
105312,control,new,1,0,48.18109343429201
105313,test,new,1,1,15.616297875084683
105314,control,new,1,0,56.66052115058594
105315,test,returning,1,0,77.68491684490829
105316,test,new,1,0,45.24517094685253
105317,control,new,1,0,38.48455618743174
105318,control,new,1,0,16.802083335121303
105319,control,new,1,0,24.768524372184864
105320,control,loyal,1,0,50.16559773890791
105321,test,new,1,0,51.88398710958951
105322,control,new,1,0,37.11362179858142
105323,test,loyal,1,0,82.33442126312578
105324,test,returning,1,0,40.32810338934327
105325,test,new,1,0,43.0850214475636
105326,test,new,1,0,30.405402994640877
105327,test,returning,1,1,74.75225561911469
105328,control,new,1,0,10.0
105329,test,new,1,0,21.504712891942248
105330,test,new,1,0,35.276664034589025
105331,control,loyal,1,0,88.07967055326557
105332,control,returning,1,0,75.75012004679105
105333,test,returning,1,0,48.724091085498195
105334,control,returning,1,0,28.94172883751779
105335,test,new,1,0,39.22642609095696
105336,control,new,1,1,18.960174959367507
105337,control,new,1,0,33.85492134202095
105338,control,returning,1,0,57.02183166446794
105339,control,new,1,0,42.128596075509016
105340,control,returning,1,1,56.184693956326406
105341,test,returning,1,0,47.030884123747995
105342,test,new,1,0,62.408315908903354
105343,control,new,1,0,16.62977956468101
105344,control,new,1,0,20.132597405527918
105345,control,returning,1,0,49.47269631562024
105346,test,loyal,1,0,33.11748690505348
105347,test,new,1,0,56.14518586985008
105348,test,loyal,1,0,96.56645032805825
105349,control,returning,1,0,36.76212671770723
105350,test,new,1,0,39.40583848679721
105351,control,new,1,0,47.43406842602784
105352,control,loyal,1,0,60.3848621820636
105353,control,returning,1,0,37.950966480933964
105354,test,returning,1,0,41.46595491311459
105355,control,loyal,1,0,58.87378054616629
105356,test,loyal,1,0,42.218240703489045
105357,test,returning,1,0,54.18282990465953
105358,control,loyal,1,0,68.6113411282779
105359,test,returning,1,0,35.588781409748904
105360,test,new,1,0,34.910168859412366
105361,test,new,1,0,49.90969203800503
105362,test,new,1,0,27.290219575723935
105363,test,new,1,0,27.990140331117473
105364,control,returning,1,0,38.2826612450796
105365,test,returning,1,0,16.91890873867103
105366,test,loyal,1,0,52.11395470699574
105367,control,new,1,0,41.9348257861913
105368,control,new,1,0,36.36671887836551
105369,control,new,1,0,18.168479807361223
105370,test,returning,1,0,43.24907050340211
105371,test,returning,1,0,40.06530503311171
105372,control,loyal,1,0,73.95427899265962
105373,control,returning,1,0,55.98637682534784
105374,test,returning,1,0,40.091634685389884
105375,control,new,1,0,48.45944909996598
105376,test,loyal,1,0,42.74014036996273
105377,test,returning,1,0,86.39730319199673
105378,control,new,1,0,38.06945814149472
105379,control,new,1,0,32.856247221885745
105380,control,returning,1,0,56.51779317088552
105381,test,returning,1,0,61.53844264739339
105382,control,new,1,0,32.515945196319194
105383,test,loyal,1,0,34.66771122677824
105384,test,returning,1,0,39.82729957047732
105385,test,new,1,0,22.494606471347808
105386,test,new,1,0,25.538909881634638
105387,test,returning,1,0,44.20653778070635
105388,test,new,1,0,54.92946729220829
105389,test,loyal,1,0,77.72631421256746
105390,test,returning,1,0,62.13961293287908
105391,test,returning,1,0,56.820393154112075
105392,test,returning,1,0,71.99278732024892
105393,test,returning,1,0,53.70199490662531
105394,control,returning,1,0,59.30875125438085
105395,control,returning,1,0,37.268965849701054
105396,control,returning,1,0,29.064317494250037
105397,test,new,1,0,29.724599752889418
